total_return,cagr,benchmark_cagr,annual_return,annual_volatility,sharpe,sortino,certainty_equivalent,max_drawdown,daily_es95,average_one_way_turnover,annual_turnover,total_transaction_cost,optimizer_success_rate,maximum_weight,maximum_change,minimum_active_trade,n_days,period,strategy,alpha_scale
0.6232562104638684,0.27345977837749036,0.24556846563329593,0.27919800621760543,0.26429867347758834,1.0563730893688368,0.9058822936628174,0.0696366398115669,-0.23065159627410736,-0.0395469423950964,0.0040943119381639725,1.0317666084173212,0.005169068821932016,1.0,0.20000000000000204,0.05000000000000002,0.01120428197936505,505,validation,risk_only,0.0
0.34324571463396936,0.10692728863046175,0.08459199801513972,0.11519758688326544,0.16488483428024744,0.6986548361838373,1.0112378224051408,0.03363656115639145,-0.24044160384880586,-0.023050846383361204,0.0032090993147386774,0.8086930273141467,0.0058726517459717804,1.0,0.20000000000000023,0.05000000000000003,0.010140810035363872,732,locked_test_reused,risk_only,0.0
0.4566634264921843,0.13825199115701436,0.08459199801513972,0.15946991162586455,0.24496538458792974,0.6509895750949384,0.967105296646741,-0.02055420731307242,-0.3526503904018844,-0.034157804480904795,0.021655559053530716,5.45720088148974,0.03962967306796121,1.0,0.2000000000000032,0.05000000000000055,0.010051914715426935,732,locked_test_reused,price_risk,1.0
0.3375754120593759,0.10531641528660818,0.08459199801513972,0.11377993160757058,0.16511678848786704,0.6890876006586771,0.9977104024130619,0.031989270085929514,-0.24518432615966623,-0.023019549572684806,0.003498240250998127,0.881556543251528,0.006401779659326572,1.0,0.20000000000000098,0.05000000000000002,0.010146342764432895,732,locked_test_reused,deployable_news,0.02
0.5543531365189875,0.16397415483051225,0.08459199801513972,0.17771585370232915,0.22736879508340233,0.7816193670601996,1.1545423411004467,0.02262614676929456,-0.3394291360503777,-0.03190724820544069,0.028306701005217007,7.133288653314686,0.051801262839547134,1.0,0.20000000000000012,0.05000000000000017,0.01024531516797978,732,locked_test_reused,research_news,1.0
0.3099086582262802,0.11597071658222902,0.2073979330718947,0.11318731182063183,0.08295837746772226,1.3643867596695842,1.6841287496209474,0.09254103464440055,-0.09946760522092268,-0.012827450175217395,0.0009594635683531055,0.24178481922498254,0.0014871685309473135,1.0,0.20000000000000015,0.05000000000000028,0.01213769947815463,620,external_reused,risk_only,0.0
1.0121899187999075,0.3286994100281524,0.2073979330718947,0.3039965546793343,0.19938607791381618,1.5246628945213294,2.0883188867854448,0.18473213048177115,-0.21446972486226223,-0.027780177032120913,0.035020937421607834,8.825276230245175,0.05428245300349214,1.0,0.20000000000000007,0.05000000000000007,1.924807575528209e-05,620,external_reused,price_risk,1.0
