model,validation_year,eta,residual_cap,best_iteration,rule_slope,rank_ic_mean,rank_ic_median,rank_ic_positive_share,top_bottom_spread_5d,n_dates
xgb_07,2018,0.75,0.5,55,-0.005374686057614655,0.03590314068401718,0.05714285714285714,0.5697211155378487,0.001701721705803163,251
xgb_07,2018,1.0,0.1,55,-0.005374686057614655,0.0357168727686656,0.05714285714285714,0.5657370517928287,0.0016792094572319835,251
xgb_07,2018,1.0,0.25,55,-0.005374686057614655,0.035328814611683135,0.05714285714285714,0.5657370517928287,0.0016589574996115281,251
xgb_07,2018,1.0,0.5,55,-0.005374686057614655,0.035328814611683135,0.05714285714285714,0.5657370517928287,0.0016589574996115281,251
xgb_07,2019,0.05,0.1,67,0.001401069211017962,-0.0023511455112557125,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.05,0.25,67,0.001401069211017962,-0.0023511455112557125,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.05,0.5,67,0.001401069211017962,-0.0023511455112557125,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.1,0.1,67,0.001401069211017962,-0.0024748313492272637,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.1,0.25,67,0.001401069211017962,-0.0024748313492272637,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.1,0.5,67,0.001401069211017962,-0.0024748313492272637,-0.0038961038961038965,0.49206349206349204,-0.002324948148364964,252
xgb_07,2019,0.25,0.1,67,0.001401069211017962,-0.0025263855296480293,0.0,0.49603174603174605,-0.0023290166650509372,252
xgb_07,2019,0.25,0.25,67,0.001401069211017962,-0.0025263855296480293,0.0,0.49603174603174605,-0.0023290166650509372,252
xgb_07,2019,0.25,0.5,67,0.001401069211017962,-0.0025263855296480293,0.0,0.49603174603174605,-0.0023290166650509372,252
xgb_07,2019,0.5,0.1,67,0.001401069211017962,-0.002691346853802223,-0.00974025974025974,0.49206349206349204,-0.0023346816725541737,252
xgb_07,2019,0.5,0.25,67,0.001401069211017962,-0.0027068075835486676,-0.00974025974025974,0.49206349206349204,-0.002329807564340548,252
xgb_07,2019,0.5,0.5,67,0.001401069211017962,-0.0027068075835486676,-0.00974025974025974,0.49206349206349204,-0.002329807564340548,252
xgb_07,2019,0.75,0.1,67,0.001401069211017962,-0.00241821566522078,-0.01038961038961039,0.49206349206349204,-0.0024502450258708053,252
xgb_07,2019,0.75,0.25,67,0.001401069211017962,-0.0025985908455959605,-0.01038961038961039,0.49206349206349204,-0.0024502450258708053,252
xgb_07,2019,0.75,0.5,67,0.001401069211017962,-0.0025985908455959605,-0.01038961038961039,0.49206349206349204,-0.0024502450258708053,252
xgb_07,2019,1.0,0.1,67,0.001401069211017962,-0.0020832164468363524,-0.01038961038961039,0.4880952380952381,-0.0023649590297780813,252
xgb_07,2019,1.0,0.25,67,0.001401069211017962,-0.002175980825315017,-0.01038961038961039,0.4880952380952381,-0.0024123474553286737,252
xgb_07,2019,1.0,0.5,67,0.001401069211017962,-0.002175980825315017,-0.01038961038961039,0.4880952380952381,-0.0024123474553286737,252
xgb_07,2020,0.05,0.1,410,-0.002575655504326612,0.03599884692556881,0.03529411764705882,0.5454545454545454,-0.006301188203301018,253
xgb_07,2020,0.05,0.25,410,-0.002575655504326612,0.03597207307758098,0.044117647058823525,0.5454545454545454,-0.006353758697752472,253
xgb_07,2020,0.05,0.5,410,-0.002575655504326612,0.03597207307758098,0.044117647058823525,0.5454545454545454,-0.006353758697752472,253
xgb_07,2020,0.1,0.1,410,-0.002575655504326612,0.0358742382001451,0.03529411764705882,0.5454545454545454,-0.006301188203301018,253
xgb_07,2020,0.1,0.25,410,-0.002575655504326612,0.03620784565883013,0.044117647058823525,0.5454545454545454,-0.006001348116313593,253
xgb_07,2020,0.1,0.5,410,-0.002575655504326612,0.036300847286358615,0.044117647058823525,0.5454545454545454,-0.005926047234743121,253
xgb_07,2020,0.25,0.1,410,-0.002575655504326612,0.03614265166686972,0.03090508562952616,0.5454545454545454,-0.006329046480797705,253
xgb_07,2020,0.25,0.25,410,-0.002575655504326612,0.03817074629462202,0.03333333333333333,0.5533596837944664,-0.004916575346164961,253
xgb_07,2020,0.25,0.5,410,-0.002575655504326612,0.038182371498063084,0.03333333333333333,0.5533596837944664,-0.0048181018448864325,253
xgb_07,2020,0.5,0.1,410,-0.002575655504326612,0.036385526632932486,0.02982456140350877,0.5454545454545454,-0.005114840576292384,253
xgb_07,2020,0.5,0.25,410,-0.002575655504326612,0.037443967128618194,0.02982456140350877,0.5533596837944664,-0.004187701370392804,253
xgb_07,2020,0.5,0.5,410,-0.002575655504326612,0.037443967128618194,0.02982456140350877,0.5533596837944664,-0.004187701370392804,253
xgb_07,2020,0.75,0.1,410,-0.002575655504326612,0.03567396181909972,0.02857142857142857,0.5612648221343873,-0.0044624663084975695,253
xgb_07,2020,0.75,0.25,410,-0.002575655504326612,0.03966151772659439,0.03766233766233767,0.5652173913043478,-0.0033337301414952613,253
xgb_07,2020,0.75,0.5,410,-0.002575655504326612,0.03990462724416884,0.03766233766233767,0.5652173913043478,-0.00325386356679947,253
xgb_07,2020,1.0,0.1,410,-0.002575655504326612,0.0366186142269458,0.02857142857142857,0.5533596837944664,-0.004319101359329618,253
xgb_07,2020,1.0,0.25,410,-0.002575655504326612,0.041824568396112344,0.03766233766233767,0.5652173913043478,-0.0034351354983190776,253
xgb_07,2020,1.0,0.5,410,-0.002575655504326612,0.04202219685461036,0.03766233766233767,0.5652173913043478,-0.0034351354983190776,253
xgb_08,2018,0.05,0.1,57,-0.005374686057614655,0.03739845811558959,0.062337662337662345,0.5737051792828686,0.0018472839097950521,251
xgb_08,2018,0.05,0.25,57,-0.005374686057614655,0.03739845811558959,0.062337662337662345,0.5737051792828686,0.0018472839097950521,251
xgb_08,2018,0.05,0.5,57,-0.005374686057614655,0.03739845811558959,0.062337662337662345,0.5737051792828686,0.0018472839097950521,251
xgb_08,2018,0.1,0.1,57,-0.005374686057614655,0.03738293578931028,0.062337662337662345,0.5737051792828686,0.001831250623287497,251
xgb_08,2018,0.1,0.25,57,-0.005374686057614655,0.03738293578931028,0.062337662337662345,0.5737051792828686,0.001831250623287497,251
xgb_08,2018,0.1,0.5,57,-0.005374686057614655,0.03738293578931028,0.062337662337662345,0.5737051792828686,0.001831250623287497,251
xgb_08,2018,0.25,0.1,57,-0.005374686057614655,0.0370310963936462,0.062337662337662345,0.5737051792828686,0.0018268362754880509,251
xgb_08,2018,0.25,0.25,57,-0.005374686057614655,0.036963832979769226,0.062337662337662345,0.5737051792828686,0.0018268362754880509,251
xgb_08,2018,0.25,0.5,57,-0.005374686057614655,0.036963832979769226,0.062337662337662345,0.5737051792828686,0.0018268362754880509,251
xgb_08,2018,0.5,0.1,57,-0.005374686057614655,0.03624463186216174,0.062337662337662345,0.5697211155378487,0.0017822023356008825,251
xgb_08,2018,0.5,0.25,57,-0.005374686057614655,0.03618254255704454,0.062337662337662345,0.5697211155378487,0.0017558673963698468,251
xgb_08,2018,0.5,0.5,57,-0.005374686057614655,0.03618254255704454,0.062337662337662345,0.5697211155378487,0.0017558673963698468,251
xgb_08,2018,0.75,0.1,57,-0.005374686057614655,0.036053189838050385,0.05714285714285714,0.5697211155378487,0.001755460979512189,251
xgb_08,2018,0.75,0.25,57,-0.005374686057614655,0.0359134889015367,0.05714285714285714,0.5697211155378487,0.001755460979512189,251
xgb_08,2018,0.75,0.5,57,-0.005374686057614655,0.0359134889015367,0.05714285714285714,0.5697211155378487,0.001755460979512189,251
xgb_08,2018,1.0,0.1,57,-0.005374686057614655,0.035416774460599154,0.06103896103896104,0.5657370517928287,0.00169726879279261,251
xgb_08,2018,1.0,0.25,57,-0.005374686057614655,0.03522533243648781,0.06103896103896104,0.5657370517928287,0.0016958772659614672,251
xgb_08,2018,1.0,0.5,57,-0.005374686057614655,0.03522533243648781,0.06103896103896104,0.5657370517928287,0.0016958772659614672,251
xgb_08,2019,0.05,0.1,90,0.001401069211017962,-0.002318702754821677,-0.0025974025974025974,0.49206349206349204,-0.002210545525580578,252
xgb_08,2019,0.05,0.25,90,0.001401069211017962,-0.002318702754821677,-0.0025974025974025974,0.49206349206349204,-0.002210545525580578,252
xgb_08,2019,0.05,0.5,90,0.001401069211017962,-0.002318702754821677,-0.0025974025974025974,0.49206349206349204,-0.002210545525580578,252
xgb_08,2019,0.1,0.1,90,0.001401069211017962,-0.002225938376343012,0.0,0.49603174603174605,-0.002210545525580578,252
xgb_08,2019,0.1,0.25,90,0.001401069211017962,-0.002225938376343012,0.0,0.49603174603174605,-0.002210545525580578,252
xgb_08,2019,0.1,0.5,90,0.001401069211017962,-0.002225938376343012,0.0,0.49603174603174605,-0.002210545525580578,252
xgb_08,2019,0.25,0.1,90,0.001401069211017962,-0.002267172011163638,-0.0012987012987012987,0.49603174603174605,-0.002214614042266551,252
xgb_08,2019,0.25,0.25,90,0.001401069211017962,-0.0022362505516707503,-0.0012987012987012987,0.49603174603174605,-0.002214614042266551,252
xgb_08,2019,0.25,0.5,90,0.001401069211017962,-0.0022362505516707503,-0.0012987012987012987,0.49603174603174605,-0.002214614042266551,252
xgb_08,2019,0.5,0.1,90,0.001401069211017962,-0.0026073264801846976,-0.00974025974025974,0.4880952380952381,-0.0023308419618054427,252
xgb_08,2019,0.5,0.25,90,0.001401069211017962,-0.002638237895350702,-0.00974025974025974,0.4880952380952381,-0.0023308419618054427,252
xgb_08,2019,0.5,0.5,90,0.001401069211017962,-0.002638237895350702,-0.00974025974025974,0.4880952380952381,-0.0023308419618054427,252
xgb_08,2019,0.75,0.1,90,0.001401069211017962,-0.0024125688373361283,-0.005844155844155844,0.4880952380952381,-0.0022900011464877966,252
xgb_08,2019,0.75,0.25,90,0.001401069211017962,-0.002634172630368492,-0.005844155844155844,0.4880952380952381,-0.0022558107396396317,252
xgb_08,2019,0.75,0.5,90,0.001401069211017962,-0.002634172630368492,-0.005844155844155844,0.4880952380952381,-0.0022558107396396317,252
xgb_08,2019,1.0,0.1,90,0.001401069211017962,-0.002458930937921692,-0.006493506493506494,0.4880952380952381,-0.002117806211481439,252
xgb_08,2019,1.0,0.25,90,0.001401069211017962,-0.00259292392905754,-0.006493506493506494,0.4880952380952381,-0.002143872664090986,252
xgb_08,2019,1.0,0.5,90,0.001401069211017962,-0.00259292392905754,-0.006493506493506494,0.4880952380952381,-0.002143872664090986,252
xgb_08,2020,0.05,0.1,475,-0.002575655504326612,0.03546031088314857,0.03529411764705882,0.5454545454545454,-0.006132077447960679,253
xgb_08,2020,0.05,0.25,475,-0.002575655504326612,0.03572482362084534,0.042105263157894736,0.549407114624506,-0.006132077447960679,253
xgb_08,2020,0.05,0.5,475,-0.002575655504326612,0.03572482362084534,0.042105263157894736,0.549407114624506,-0.006132077447960679,253
xgb_08,2020,0.1,0.1,475,-0.002575655504326612,0.0354533818486984,0.03529411764705882,0.5454545454545454,-0.006132077447960679,253
xgb_08,2020,0.1,0.25,475,-0.002575655504326612,0.035790293196159645,0.03529411764705882,0.549407114624506,-0.0057796668665218,253
xgb_08,2020,0.1,0.5,475,-0.002575655504326612,0.035790293196159645,0.03529411764705882,0.549407114624506,-0.0057796668665218,253
xgb_08,2020,0.25,0.1,475,-0.002575655504326612,0.03576557317880377,0.03529411764705882,0.5454545454545454,-0.005553607867355997,253
xgb_08,2020,0.25,0.25,475,-0.002575655504326612,0.03753417303907398,0.03529411764705882,0.549407114624506,-0.004466516654174248,253
xgb_08,2020,0.25,0.5,475,-0.002575655504326612,0.037545798242515034,0.03529411764705882,0.549407114624506,-0.004368043152895717,253
xgb_08,2020,0.5,0.1,475,-0.002575655504326612,0.03608695268000212,0.03090508562952616,0.5533596837944664,-0.004574556805244675,253
xgb_08,2020,0.5,0.25,475,-0.002575655504326612,0.03708341497992619,0.029870129870129873,0.5533596837944664,-0.003700735527432872,253
xgb_08,2020,0.5,0.5,475,-0.002575655504326612,0.03708341497992619,0.029870129870129873,0.5533596837944664,-0.003700735527432872,253
xgb_08,2020,0.75,0.1,475,-0.002575655504326612,0.0355598287230089,0.03090508562952616,0.5533596837944664,-0.00443284534187448,253
xgb_08,2020,0.75,0.25,475,-0.002575655504326612,0.037677276406335745,0.03684210526315789,0.5612648221343873,-0.0033632965545844977,253
xgb_08,2020,0.75,0.5,475,-0.002575655504326612,0.03772377722009999,0.03684210526315789,0.5612648221343873,-0.0033632965545844977,253
xgb_08,2020,1.0,0.1,475,-0.002575655504326612,0.035741389615412074,0.02857142857142857,0.5533596837944664,-0.004400964635204547,253
xgb_08,2020,1.0,0.25,475,-0.002575655504326612,0.038386342300976595,0.03508771929824562,0.5612648221343873,-0.0038731310362209283,253
xgb_08,2020,1.0,0.5,475,-0.002575655504326612,0.038386342300976595,0.03508771929824562,0.5612648221343873,-0.0038731310362209283,253
xgb_09,2018,0.05,0.1,0,-0.005374686057614655,0.03739897178482816,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.05,0.25,0,-0.005374686057614655,0.03739897178482816,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.05,0.5,0,-0.005374686057614655,0.03739897178482816,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.1,0.1,0,-0.005374686057614655,0.03737827534978909,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.1,0.25,0,-0.005374686057614655,0.03737827534978909,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.1,0.5,0,-0.005374686057614655,0.03737827534978909,0.05714285714285714,0.5697211155378487,0.0019540688523365757,251
xgb_09,2018,0.25,0.1,0,-0.005374686057614655,0.037197181543197275,0.05714285714285714,0.5697211155378487,0.0019380355658290209,251
xgb_09,2018,0.25,0.25,0,-0.005374686057614655,0.037197181543197275,0.05714285714285714,0.5697211155378487,0.0019380355658290209,251
xgb_09,2018,0.25,0.5,0,-0.005374686057614655,0.037197181543197275,0.05714285714285714,0.5697211155378487,0.0019380355658290209,251
xgb_09,2018,0.5,0.1,0,-0.005374686057614655,0.03718678786737515,0.05714285714285714,0.5657370517928287,0.001946464913833736,251
xgb_09,2018,0.5,0.25,0,-0.005374686057614655,0.03718678786737515,0.05714285714285714,0.5657370517928287,0.001946464913833736,251
xgb_09,2018,0.5,0.5,0,-0.005374686057614655,0.03718678786737515,0.05714285714285714,0.5657370517928287,0.001946464913833736,251
xgb_09,2018,0.75,0.1,0,-0.005374686057614655,0.03675215264721068,0.062337662337662345,0.5657370517928287,0.0019064229186419909,251
xgb_09,2018,0.75,0.25,0,-0.005374686057614655,0.03675215264721068,0.062337662337662345,0.5657370517928287,0.0019064229186419909,251
xgb_09,2018,0.75,0.5,0,-0.005374686057614655,0.03675215264721068,0.062337662337662345,0.5657370517928287,0.0019064229186419909,251
xgb_09,2018,1.0,0.1,0,-0.005374686057614655,0.03660211021607354,0.06103896103896104,0.5617529880478087,0.0018854685167066097,251
xgb_09,2018,1.0,0.25,0,-0.005374686057614655,0.03660211021607354,0.06103896103896104,0.5617529880478087,0.0018854685167066097,251
xgb_09,2018,1.0,0.5,0,-0.005374686057614655,0.03660211021607354,0.06103896103896104,0.5617529880478087,0.0018854685167066097,251
xgb_09,2019,0.05,0.1,2,0.001401069211017962,-0.0032267898171297895,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.05,0.25,2,0.001401069211017962,-0.0032267898171297895,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.05,0.5,2,0.001401069211017962,-0.0032267898171297895,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.1,0.1,2,0.001401069211017962,-0.003221636240547642,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.1,0.25,2,0.001401069211017962,-0.003221636240547642,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.1,0.5,2,0.001401069211017962,-0.003221636240547642,-0.0032467532467532465,0.49206349206349204,-0.002313918723144751,252
xgb_09,2019,0.25,0.1,2,0.001401069211017962,-0.003258004280203667,-0.007792207792207791,0.49206349206349204,-0.0023621708771231972,252
xgb_09,2019,0.25,0.25,2,0.001401069211017962,-0.003258004280203667,-0.007792207792207791,0.49206349206349204,-0.0023621708771231972,252
xgb_09,2019,0.25,0.5,2,0.001401069211017962,-0.003258004280203667,-0.007792207792207791,0.49206349206349204,-0.0023621708771231972,252
xgb_09,2019,0.5,0.1,2,0.001401069211017962,-0.003702295155704894,-0.0032467532467532465,0.49603174603174605,-0.0024099385520429195,252
xgb_09,2019,0.5,0.25,2,0.001401069211017962,-0.003702295155704894,-0.0032467532467532465,0.49603174603174605,-0.0024099385520429195,252
xgb_09,2019,0.5,0.5,2,0.001401069211017962,-0.003702295155704894,-0.0032467532467532465,0.49603174603174605,-0.0024099385520429195,252
xgb_09,2019,0.75,0.1,2,0.001401069211017962,-0.004475396931151836,0.00032478079010759317,0.5,-0.002390683474338948,252
xgb_09,2019,0.75,0.25,2,0.001401069211017962,-0.004470243354569688,0.00032478079010759317,0.5,-0.002390683474338948,252
xgb_09,2019,0.75,0.5,2,0.001401069211017962,-0.004470243354569688,0.00032478079010759317,0.5,-0.002390683474338948,252
xgb_09,2019,1.0,0.1,2,0.001401069211017962,-0.004563099806044776,0.0012987012987012987,0.5,-0.002464286611166074,252
xgb_09,2019,1.0,0.25,2,0.001401069211017962,-0.004503426814040957,0.0012987012987012987,0.5,-0.002464286611166074,252
xgb_09,2019,1.0,0.5,2,0.001401069211017962,-0.004503426814040957,0.0012987012987012987,0.5,-0.002464286611166074,252
xgb_09,2020,0.05,0.1,42,-0.002575655504326612,0.03443796882938751,0.02982456140350877,0.5375494071146245,-0.006652648928811594,253
xgb_09,2020,0.05,0.25,42,-0.002575655504326612,0.034598505892513405,0.02982456140350877,0.541501976284585,-0.006676336922074354,253
xgb_09,2020,0.05,0.5,42,-0.002575655504326612,0.03464969757784158,0.02982456140350877,0.541501976284585,-0.006676336922074354,253
xgb_09,2020,0.1,0.1,42,-0.002575655504326612,0.03493324381590687,0.02982456140350877,0.5375494071146245,-0.006789023512179419,253
xgb_09,2020,0.1,0.25,42,-0.002575655504326612,0.03499219212241888,0.02982456140350877,0.541501976284585,-0.006259259299580151,253
xgb_09,2020,0.1,0.5,42,-0.002575655504326612,0.035003613374922374,0.02982456140350877,0.541501976284585,-0.006259259299580151,253
xgb_09,2020,0.25,0.1,42,-0.002575655504326612,0.034388652538350474,0.02941176470588235,0.5375494071146245,-0.005679641156388735,253
xgb_09,2020,0.25,0.25,42,-0.002575655504326612,0.03579736923420767,0.02982456140350877,0.5375494071146245,-0.0048630442791799565,253
xgb_09,2020,0.25,0.5,42,-0.002575655504326612,0.03594095069425164,0.02982456140350877,0.5375494071146245,-0.0048630442791799565,253
xgb_09,2020,0.5,0.1,42,-0.002575655504326612,0.03378349268935829,0.04285714285714286,0.549407114624506,-0.005108609476169798,253
xgb_09,2020,0.5,0.25,42,-0.002575655504326612,0.034777200022736564,0.03529411764705882,0.541501976284585,-0.005031353179218643,253
xgb_09,2020,0.5,0.5,42,-0.002575655504326612,0.03520774045193091,0.03529411764705882,0.5454545454545454,-0.004950952849767237,253
xgb_09,2020,0.75,0.1,42,-0.002575655504326612,0.03355214438530178,0.042678451583631365,0.5533596837944664,-0.005338353998950227,253
xgb_09,2020,0.75,0.25,42,-0.002575655504326612,0.035723900544199376,0.044117647058823525,0.5612648221343873,-0.004371849321007362,253
xgb_09,2020,0.75,0.5,42,-0.002575655504326612,0.03567138052906357,0.044117647058823525,0.5573122529644269,-0.004212563600944994,253
xgb_09,2020,1.0,0.1,42,-0.002575655504326612,0.033444481585744534,0.03529411764705882,0.5573122529644269,-0.004826736797746517,253
xgb_09,2020,1.0,0.25,42,-0.002575655504326612,0.0353762926582589,0.04035087719298246,0.5731225296442688,-0.0031951721605918905,253
xgb_09,2020,1.0,0.5,42,-0.002575655504326612,0.03564094945995116,0.04656862745098039,0.5731225296442688,-0.003102514713667587,253
xgb_10,2018,0.05,0.1,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.05,0.25,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.05,0.5,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.1,0.1,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.1,0.25,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.1,0.5,16,-0.005374686057614655,0.03746277059833629,0.05714285714285714,0.5697211155378487,0.0019287004233309224,251
xgb_10,2018,0.25,0.1,16,-0.005374686057614655,0.03709540887639289,0.05714285714285714,0.5697211155378487,0.0019126671368233676,251
xgb_10,2018,0.25,0.25,16,-0.005374686057614655,0.03709540887639289,0.05714285714285714,0.5697211155378487,0.0019126671368233676,251
xgb_10,2018,0.25,0.5,16,-0.005374686057614655,0.03709540887639289,0.05714285714285714,0.5697211155378487,0.0019126671368233676,251
xgb_10,2018,0.5,0.1,16,-0.005374686057614655,0.03659869443545534,0.05714285714285714,0.5697211155378487,0.0019082527890239215,251
xgb_10,2018,0.5,0.25,16,-0.005374686057614655,0.03659869443545534,0.05714285714285714,0.5697211155378487,0.0019082527890239215,251
xgb_10,2018,0.5,0.5,16,-0.005374686057614655,0.03659869443545534,0.05714285714285714,0.5697211155378487,0.0019082527890239215,251
xgb_10,2018,0.75,0.1,16,-0.005374686057614655,0.03597262727552364,0.05714285714285714,0.5617529880478087,0.0017748327144118518,251
xgb_10,2018,0.75,0.25,16,-0.005374686057614655,0.035848448665289245,0.05714285714285714,0.5617529880478087,0.0017748327144118518,251
xgb_10,2018,0.75,0.5,16,-0.005374686057614655,0.035848448665289245,0.05714285714285714,0.5617529880478087,0.0017748327144118518,251
xgb_10,2018,1.0,0.1,16,-0.005374686057614655,0.036045064798160366,0.05714285714285714,0.5657370517928287,0.0018074500764018555,251
xgb_10,2018,1.0,0.25,16,-0.005374686057614655,0.036045064798160366,0.05714285714285714,0.5657370517928287,0.0018074500764018555,251
xgb_10,2018,1.0,0.5,16,-0.005374686057614655,0.036045064798160366,0.05714285714285714,0.5657370517928287,0.0018074500764018555,251
xgb_10,2019,0.05,0.1,27,0.001401069211017962,-0.002486984984483502,-0.0019480519480519483,0.49206349206349204,-0.002313763180629382,252
xgb_10,2019,0.05,0.25,27,0.001401069211017962,-0.002486984984483502,-0.0019480519480519483,0.49206349206349204,-0.002313763180629382,252
xgb_10,2019,0.05,0.5,27,0.001401069211017962,-0.002486984984483502,-0.0019480519480519483,0.49206349206349204,-0.002313763180629382,252
xgb_10,2019,0.1,0.1,27,0.001401069211017962,-0.0023632991465119503,0.0,0.49603174603174605,-0.002313763180629382,252
xgb_10,2019,0.1,0.25,27,0.001401069211017962,-0.0023632991465119503,0.0,0.49603174603174605,-0.002313763180629382,252
xgb_10,2019,0.1,0.5,27,0.001401069211017962,-0.0023632991465119503,0.0,0.49603174603174605,-0.002313763180629382,252
xgb_10,2019,0.25,0.1,27,0.001401069211017962,-0.002414834912333432,0.0,0.49603174603174605,-0.0023052363958289517,252
xgb_10,2019,0.25,0.25,27,0.001401069211017962,-0.002414834912333432,0.0,0.49603174603174605,-0.0023052363958289517,252
xgb_10,2019,0.25,0.5,27,0.001401069211017962,-0.002414834912333432,0.0,0.49603174603174605,-0.0023052363958289517,252
xgb_10,2019,0.5,0.1,27,0.001401069211017962,-0.0019561665965222635,-0.00974025974025974,0.49206349206349204,-0.0022812370643964944,252
xgb_10,2019,0.5,0.25,27,0.001401069211017962,-0.0019561665965222635,-0.00974025974025974,0.49206349206349204,-0.0022812370643964944,252
xgb_10,2019,0.5,0.5,27,0.001401069211017962,-0.0019561665965222635,-0.00974025974025974,0.49206349206349204,-0.0022812370643964944,252
xgb_10,2019,0.75,0.1,27,0.001401069211017962,-0.00226131257835997,-0.01038961038961039,0.4880952380952381,-0.002375934976453174,252
xgb_10,2019,0.75,0.25,27,0.001401069211017962,-0.00226131257835997,-0.01038961038961039,0.4880952380952381,-0.002375934976453174,252
xgb_10,2019,0.75,0.5,27,0.001401069211017962,-0.00226131257835997,-0.01038961038961039,0.4880952380952381,-0.002375934976453174,252
xgb_10,2019,1.0,0.1,27,0.001401069211017962,-0.0022149303891206345,-0.006493506493506494,0.49206349206349204,-0.0023116877179310494,252
xgb_10,2019,1.0,0.25,27,0.001401069211017962,-0.0022870804612707073,-0.006493506493506494,0.49206349206349204,-0.0023116877179310494,252
xgb_10,2019,1.0,0.5,27,0.001401069211017962,-0.0022870804612707073,-0.006493506493506494,0.49206349206349204,-0.0023116877179310494,252
xgb_10,2020,0.05,0.1,277,-0.002575655504326612,0.035523017755279086,0.0411764705882353,0.5375494071146245,-0.006267340574035082,253
xgb_10,2020,0.05,0.25,277,-0.002575655504326612,0.03589225674573023,0.0411764705882353,0.541501976284585,-0.006267340574035082,253
xgb_10,2020,0.05,0.5,277,-0.002575655504326612,0.03589225674573023,0.0411764705882353,0.541501976284585,-0.006267340574035082,253
xgb_10,2020,0.1,0.1,277,-0.002575655504326612,0.035807325362241155,0.0411764705882353,0.5375494071146245,-0.006267340574035082,253
xgb_10,2020,0.1,0.25,277,-0.002575655504326612,0.036257268003557115,0.03529411764705882,0.541501976284585,-0.0055882954960530685,253
xgb_10,2020,0.1,0.5,277,-0.002575655504326612,0.036586852718658046,0.03529411764705882,0.541501976284585,-0.0055882954960530685,253
xgb_10,2020,0.25,0.1,277,-0.002575655504326612,0.03537829469972746,0.044117647058823525,0.5375494071146245,-0.006044784270487331,253
xgb_10,2020,0.25,0.25,277,-0.002575655504326612,0.03720473665192764,0.02982456140350877,0.549407114624506,-0.004493831103189584,253
xgb_10,2020,0.25,0.5,277,-0.002575655504326612,0.03718148624504552,0.032352941176470584,0.549407114624506,-0.004395357601911053,253
xgb_10,2020,0.5,0.1,277,-0.002575655504326612,0.03622978743128849,0.029870129870129873,0.5454545454545454,-0.0047482217972046395,253
xgb_10,2020,0.5,0.25,277,-0.002575655504326612,0.038324036613908,0.03766233766233767,0.5454545454545454,-0.004034696216171168,253
xgb_10,2020,0.5,0.5,277,-0.002575655504326612,0.03841785404518673,0.03766233766233767,0.541501976284585,-0.004034696216171168,253
xgb_10,2020,0.75,0.1,277,-0.002575655504326612,0.035952099568271396,0.02857142857142857,0.5454545454545454,-0.004405177601919506,253
xgb_10,2020,0.75,0.25,277,-0.002575655504326612,0.04036232758133417,0.03766233766233767,0.5612648221343873,-0.0032837929241003425,253
xgb_10,2020,0.75,0.5,277,-0.002575655504326612,0.04046899392167934,0.03766233766233767,0.5573122529644269,-0.003203926349404552,253
xgb_10,2020,1.0,0.1,277,-0.002575655504326612,0.03548176782364515,0.03896103896103896,0.549407114624506,-0.0043427580655371,253
xgb_10,2020,1.0,0.25,277,-0.002575655504326612,0.04059092347342326,0.05294117647058824,0.5573122529644269,-0.002918852167153027,253
xgb_10,2020,1.0,0.5,277,-0.002575655504326612,0.04100983869917656,0.05294117647058824,0.5573122529644269,-0.002487792744001467,253
xgb_11,2018,0.05,0.1,6,-0.005374686057614655,0.037067553837463935,0.0669048427621642,0.5697211155378487,0.001760669366269274,251
xgb_11,2018,0.05,0.25,6,-0.005374686057614655,0.037067553837463935,0.0669048427621642,0.5697211155378487,0.001760669366269274,251
