model,eta,residual_cap,mean_rank_ic,median_rank_ic,positive_ic_years,mean_top_bottom_spread,mean_best_iteration,mean_rule_slope
xgb_31,0.25,0.5,0.02365889023497059,0.036880733032819496,2,-0.0018119891310552332,13.666666666666666,-0.0021830907836411016
xgb_12,1.0,0.1,0.023658183084328693,0.037805362650714096,2,-0.001796848703084988,6.666666666666667,-0.0021830907836411016
xgb_15,0.25,0.25,0.02365742389169782,0.03659286529824593,2,-0.0019723612992791485,9.666666666666666,-0.0021830907836411016
xgb_15,0.25,0.5,0.02365742389169782,0.03659286529824593,2,-0.0019723612992791485,9.666666666666666,-0.0021830907836411016
xgb_19,0.75,0.25,0.023657227189192994,0.036575774822786775,2,-0.0016331223353795738,90.0,-0.0021830907836411016
xgb_02,0.75,0.5,0.02365381364103584,0.03623424834943779,2,-0.0012656188611801758,195.0,-0.0021830907836411016
xgb_08,0.75,0.25,0.023652197559167986,0.0359134889015367,2,-0.0012878821049039802,207.33333333333334,-0.0021830907836411016
xgb_07,0.05,0.1,0.02365100852407563,0.03599884692556881,2,-0.0022729363629165936,177.33333333333334,-0.0021830907836411016
xgb_08,0.1,0.25,0.02364909686970897,0.035790293196159645,2,-0.002052987256271627,207.33333333333334,-0.0021830907836411016
xgb_08,0.1,0.5,0.02364909686970897,0.035790293196159645,2,-0.002052987256271627,207.33333333333334,-0.0021830907836411016
xgb_07,0.05,0.25,0.023642083908079686,0.03597207307758098,2,-0.0022904598610670786,177.33333333333334,-0.0021830907836411016
xgb_07,0.05,0.5,0.023642083908079686,0.03597207307758098,2,-0.0022904598610670786,177.33333333333334,-0.0021830907836411016
xgb_28,0.25,0.5,0.02364068053416699,0.03644285011317158,2,-0.001638903031552174,30.333333333333332,-0.0021830907836411016
xgb_28,0.05,0.5,0.023640419288700813,0.035548914612840994,2,-0.002256719586342866,30.333333333333332,-0.0021830907836411016
xgb_10,0.1,0.1,0.023635598938021835,0.035807325362241155,2,-0.0022174677771111804,106.66666666666667,-0.0021830907836411016
xgb_06,0.75,0.25,0.023625391748436243,0.03644124799503285,2,-0.0016893012945487767,36.333333333333336,-0.0021830907836411016
xgb_10,0.5,0.1,0.023624105090073854,0.03622978743128849,2,-0.0017070686908590706,106.66666666666667,-0.0021830907836411016
xgb_10,0.05,0.25,0.023622680786527673,0.03589225674573023,2,-0.0022174677771111804,106.66666666666667,-0.0021830907836411016
xgb_10,0.05,0.5,0.023622680786527673,0.03589225674573023,2,-0.0022174677771111804,106.66666666666667,-0.0021830907836411016
xgb_14,0.5,0.25,0.02361687134948789,0.03608058954428832,2,-0.0017857265379288892,64.0,-0.0021830907836411016
xgb_14,0.5,0.5,0.02361687134948789,0.03608058954428832,2,-0.0017857265379288892,64.0,-0.0021830907836411016
xgb_13,0.5,0.1,0.02361659144551866,0.035798468213056066,2,-0.0018747957554506257,31.0,-0.0021830907836411016
xgb_27,0.75,0.5,0.02361266526355858,0.03746210545187352,2,-0.001708117042552341,14.333333333333334,-0.0021830907836411016
xgb_28,0.1,0.1,0.023609690703315905,0.0353691796513226,2,-0.0022515988458219637,30.333333333333332,-0.0021830907836411016
xgb_07,0.25,0.1,0.023609485445819898,0.03614265166686972,2,-0.0022565072294096857,177.33333333333334,-0.0021830907836411016
xgb_08,0.05,0.25,0.023601526327204417,0.03572482362084534,2,-0.0021651130212487347,207.33333333333334,-0.0021830907836411016
xgb_08,0.05,0.5,0.023601526327204417,0.03572482362084534,2,-0.0021651130212487347,207.33333333333334,-0.0021830907836411016
xgb_01,0.25,0.1,0.023600445145191152,0.035695504117502976,2,-0.002088364391693215,26.666666666666668,-0.0021830907836411016
xgb_27,0.1,0.5,0.023600063434596696,0.036407340135971175,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_14,0.25,0.25,0.023599792143859526,0.0357196294937212,2,-0.0018328857912654154,64.0,-0.0021830907836411016
xgb_14,0.25,0.5,0.023599792143859526,0.0357196294937212,2,-0.0018328857912654154,64.0,-0.0021830907836411016
xgb_19,0.05,0.25,0.023596327832213927,0.035173014493919054,2,-0.00230275927264856,90.0,-0.0021830907836411016
xgb_19,0.05,0.5,0.023596327832213927,0.035173014493919054,2,-0.00230275927264856,90.0,-0.0021830907836411016
xgb_28,0.05,0.25,0.023596229918895612,0.03541634650342539,2,-0.002256719586342866,30.333333333333332,-0.0021830907836411016
xgb_30,0.5,0.5,0.02359437602937679,0.03562432216111287,2,-0.0013111542974086742,10.666666666666666,-0.0021830907836411016
xgb_28,0.25,0.25,0.023593839802173482,0.03630232791719105,2,-0.00166141148644928,30.333333333333332,-0.0021830907836411016
xgb_11,0.75,0.5,0.023587379449298635,0.03636907604647984,2,-0.001655078800603702,19.666666666666668,-0.0021830907836411016
xgb_27,0.1,0.25,0.023572937959900887,0.036325963711883756,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_02,0.75,0.25,0.023571485445906457,0.03623424834943779,2,-0.0012656188611801758,195.0,-0.0021830907836411016
xgb_01,0.1,0.25,0.02357015488882638,0.03602773446689794,2,-0.0020188372898439747,26.666666666666668,-0.0021830907836411016
xgb_18,0.05,0.25,0.02356817499689465,0.03522614901058102,2,-0.002273284567750649,34.666666666666664,-0.0021830907836411016
xgb_18,0.05,0.5,0.02356817499689465,0.03522614901058102,2,-0.002273284567750649,34.666666666666664,-0.0021830907836411016
xgb_07,0.1,0.1,0.023563069560850775,0.0358742382001451,2,-0.0022782807917524454,177.33333333333334,-0.0021830907836411016
xgb_02,0.1,0.5,0.023562895396580966,0.036105295419224866,2,-0.0019102441165815972,195.0,-0.0021830907836411016
xgb_23,0.25,0.25,0.023553745249110542,0.03659475230724665,2,-0.001917094377877955,39.666666666666664,-0.0021830907836411016
xgb_27,0.1,0.1,0.023550319746971138,0.03625810907309449,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_19,0.1,0.1,0.02355021242404787,0.03503982184600303,2,-0.00230275927264856,90.0,-0.0021830907836411016
xgb_28,0.5,0.25,0.02354855613598246,0.03666895091716736,2,-0.0015720234197003195,30.333333333333332,-0.0021830907836411016
xgb_14,1.0,0.1,0.023548181293913988,0.03668162906405703,2,-0.001678405213809393,64.0,-0.0021830907836411016
xgb_23,0.25,0.5,0.023547902696548977,0.03659475230724665,2,-0.0018807813605790427,39.666666666666664,-0.0021830907836411016
xgb_01,0.05,0.25,0.023547775744472293,0.035955473590234176,2,-0.0021799705811342634,26.666666666666668,-0.0021830907836411016
xgb_01,0.05,0.5,0.023547775744472293,0.035955473590234176,2,-0.0021799705811342634,26.666666666666668,-0.0021830907836411016
xgb_21,0.5,0.25,0.02354598062356003,0.03641537745123402,2,-0.001653321723485132,41.333333333333336,-0.0021830907836411016
xgb_21,0.5,0.5,0.02354598062356003,0.03641537745123402,2,-0.001653321723485132,41.333333333333336,-0.0021830907836411016
xgb_08,0.5,0.25,0.023542573213873343,0.03618254255704454,2,-0.0014252366976228224,207.33333333333334,-0.0021830907836411016
xgb_08,0.5,0.5,0.023542573213873343,0.03618254255704454,2,-0.0014252366976228224,207.33333333333334,-0.0021830907836411016
xgb_02,0.5,0.1,0.023540580530719946,0.03590104377963703,2,-0.001758895467060486,195.0,-0.0021830907836411016
xgb_08,0.1,0.1,0.023536793087221893,0.0354533818486984,2,-0.0021704574500845866,207.33333333333334,-0.0021830907836411016
xgb_21,0.1,0.25,0.02353236553491438,0.035717364843700215,2,-0.0022761525815944007,41.333333333333336,-0.0021830907836411016
xgb_21,0.1,0.5,0.02353236553491438,0.035717364843700215,2,-0.0022761525815944007,41.333333333333336,-0.0021830907836411016
xgb_02,0.1,0.25,0.023531894854071474,0.03601229379169638,2,-0.0019353444104384214,195.0,-0.0021830907836411016
xgb_16,0.25,0.5,0.023528235643154802,0.03628996504704725,2,-0.0018461310503375414,99.0,-0.0021830907836411016
xgb_03,0.1,0.1,0.023526105678930636,0.035845771154534446,2,-0.0021755137175622917,28.666666666666668,-0.0021830907836411016
xgb_03,0.5,0.1,0.023523915237738696,0.036258668664436486,2,-0.001701060701398369,28.666666666666668,-0.0021830907836411016
xgb_29,0.75,0.25,0.023518413548860667,0.035703008896745006,2,-0.0017336049937293834,53.333333333333336,-0.0021830907836411016
xgb_29,0.75,0.5,0.023518413548860667,0.035703008896745006,2,-0.0017336049937293834,53.333333333333336,-0.0021830907836411016
xgb_13,0.05,0.25,0.02351782722598959,0.03593923947413385,2,-0.0023459073411279813,31.0,-0.0021830907836411016
xgb_13,0.05,0.5,0.02351782722598959,0.03593923947413385,2,-0.0023459073411279813,31.0,-0.0021830907836411016
xgb_14,0.5,0.1,0.023514999231021436,0.035624924034855746,2,-0.0019843749653943757,64.0,-0.0021830907836411016
xgb_26,0.5,0.5,0.02351470977985186,0.03611840655031997,2,-0.0015693282581899983,244.33333333333334,-0.0021830907836411016
xgb_19,0.05,0.1,0.02351409219167148,0.034936614725456006,2,-0.00230275927264856,90.0,-0.0021830907836411016
xgb_08,0.05,0.1,0.023513355414638826,0.03546031088314857,2,-0.0021651130212487347,207.33333333333334,-0.0021830907836411016
xgb_07,0.5,0.1,0.02351300275247496,0.036385526632932486,2,-0.0019095886922510588,177.33333333333334,-0.0021830907836411016
xgb_18,1.0,0.1,0.023512109893339943,0.03635602906899941,2,-0.001693919759421864,34.666666666666664,-0.0021830907836411016
xgb_08,0.25,0.1,0.023509832520428778,0.03576557317880377,2,-0.0019804618780448324,207.33333333333334,-0.0021830907836411016
xgb_17,0.75,0.1,0.023509384068614414,0.03602323781028998,2,-0.0016739122421379543,19.333333333333332,-0.0021830907836411016
xgb_16,0.25,0.25,0.02350815574630206,0.036229725356489016,2,-0.0018789555507637183,99.0,-0.0021830907836411016
xgb_28,0.05,0.1,0.023504766640958213,0.03515226382277749,2,-0.002239218387902068,30.333333333333332,-0.0021830907836411016
xgb_18,0.5,0.1,0.023500889301177913,0.03534530328317647,2,-0.0019109642763695768,34.666666666666664,-0.0021830907836411016
xgb_27,0.05,0.25,0.023500705336180847,0.03610926584072363,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_27,0.05,0.5,0.023500705336180847,0.03610926584072363,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_10,0.05,0.1,0.02349960112304396,0.035523017755279086,2,-0.0022174677771111804,106.66666666666667,-0.0021830907836411016
xgb_18,0.1,0.1,0.023498824873350907,0.035018098639949785,2,-0.0022557610696001644,34.666666666666664,-0.0021830907836411016
xgb_20,0.25,0.1,0.023497009059209917,0.03536028105746988,2,-0.002059976859828634,41.333333333333336,-0.0021830907836411016
xgb_30,0.05,0.25,0.023495513117235467,0.03536969359246176,2,-0.002211343158258349,10.666666666666666,-0.0021830907836411016
xgb_15,0.1,0.25,0.02349030456933891,0.035875408279316796,2,-0.002245940182889405,9.666666666666666,-0.0021830907836411016
xgb_15,0.1,0.5,0.02349030456933891,0.035875408279316796,2,-0.002245940182889405,9.666666666666666,-0.0021830907836411016
xgb_26,0.5,0.25,0.023487788256093614,0.03611840655031997,2,-0.0015693282581899983,244.33333333333334,-0.0021830907836411016
xgb_16,0.25,0.1,0.023487202171548302,0.03616686463222775,2,-0.0019097484243270763,99.0,-0.0021830907836411016
xgb_25,0.1,0.5,0.023486637433917646,0.03646400141462489,2,-0.002083358504035491,127.33333333333333,-0.0021830907836411016
xgb_21,0.05,0.25,0.023485662266510405,0.035504776451496314,2,-0.002270421281316272,41.333333333333336,-0.0021830907836411016
xgb_21,0.05,0.5,0.023485662266510405,0.035504776451496314,2,-0.002270421281316272,41.333333333333336,-0.0021830907836411016
xgb_30,0.05,0.5,0.02348563290658028,0.03534005296049619,2,-0.002211343158258349,10.666666666666666,-0.0021830907836411016
xgb_30,0.5,0.25,0.023484698679123988,0.03529529011035446,2,-0.0013111542974086742,10.666666666666666,-0.0021830907836411016
xgb_12,0.75,0.25,0.023467541059048885,0.03641347529189238,2,-0.0014629671714276229,6.666666666666667,-0.0021830907836411016
xgb_21,0.25,0.1,0.023460612207841364,0.03590108613795647,2,-0.0021689929340488415,41.333333333333336,-0.0021830907836411016
xgb_30,0.05,0.1,0.023459844254629877,0.03526268700464498,2,-0.002194124926062509,10.666666666666666,-0.0021830907836411016
xgb_16,0.5,0.1,0.02345830541167218,0.03609048150576368,2,-0.0018599900187164363,99.0,-0.0021830907836411016
xgb_12,0.05,0.1,0.023454261812539814,0.035726238853388485,2,-0.0022807906091992843,6.666666666666667,-0.0021830907836411016
xgb_11,0.25,0.25,0.023452566279477487,0.0365294666951365,2,-0.0018356239314049766,19.666666666666668,-0.0021830907836411016
xgb_00,0.1,0.25,0.023451505332629494,0.0365280737935812,2,-0.00208985838595533,34.666666666666664,-0.0021830907836411016
xgb_00,0.1,0.5,0.023451505332629494,0.0365280737935812,2,-0.00208985838595533,34.666666666666664,-0.0021830907836411016
xgb_30,0.1,0.1,0.023451276119046172,0.03526316112435697,2,-0.0019422130870901573,10.666666666666666,-0.0021830907836411016
xgb_13,0.1,0.1,0.023448170027999666,0.03579202867043939,2,-0.002358310098757564,31.0,-0.0021830907836411016
xgb_13,0.05,0.1,0.023447423883420526,0.03573833659959097,2,-0.0023459296408376673,31.0,-0.0021830907836411016
xgb_11,0.25,0.5,0.02344719557145501,0.0365294666951365,2,-0.0018131154765078702,19.666666666666668,-0.0021830907836411016
xgb_03,0.25,0.1,0.02344717227408553,0.035717199396333194,2,-0.002076025470372276,28.666666666666668,-0.0021830907836411016
xgb_21,0.05,0.1,0.023445060556541154,0.03538297132158857,2,-0.0022528977831657872,41.333333333333336,-0.0021830907836411016
xgb_21,0.1,0.1,0.023445055799476543,0.0353933463322695,2,-0.002258629083443916,41.333333333333336,-0.0021830907836411016
xgb_30,0.25,0.1,0.023443566015759854,0.03516649626598391,2,-0.0017647172947862623,10.666666666666666,-0.0021830907836411016
xgb_12,0.25,0.25,0.023442576517748264,0.036745456357174563,2,-0.0020298158373050833,6.666666666666667,-0.0021830907836411016
xgb_12,0.25,0.5,0.023442576517748264,0.036745456357174563,2,-0.0020298158373050833,6.666666666666667,-0.0021830907836411016
xgb_26,0.1,0.5,0.023441210650167892,0.03583808790645634,2,-0.0020895225988498633,244.33333333333334,-0.0021830907836411016
xgb_05,0.05,0.25,0.02344087186682731,0.03637255590626288,2,-0.0022092882306198607,13.0,-0.0021830907836411016
xgb_05,0.05,0.5,0.02344087186682731,0.03637255590626288,2,-0.0022092882306198607,13.0,-0.0021830907836411016
xgb_12,0.75,0.5,0.023440415584353076,0.03641347529189238,2,-0.0014629671714276229,6.666666666666667,-0.0021830907836411016
xgb_18,0.75,0.1,0.023435628434430065,0.03591906129440077,2,-0.0016618337201074025,34.666666666666664,-0.0021830907836411016
xgb_03,0.05,0.5,0.023434476524632514,0.035591415869258215,2,-0.002168477688478247,28.666666666666668,-0.0021830907836411016
xgb_27,0.75,0.25,0.023433800291316295,0.03746210545187352,2,-0.001708117042552341,14.333333333333334,-0.0021830907836411016
xgb_16,0.5,0.25,0.02343245782756012,0.036012938753427495,2,-0.0017531104177277554,99.0,-0.0021830907836411016
xgb_15,0.5,0.5,0.023430220511755705,0.0361584113948925,2,-0.0019379462670557224,9.666666666666666,-0.0021830907836411016
xgb_23,0.1,0.5,0.02342834011450988,0.035923653270904216,2,-0.0021617345909926704,39.666666666666664,-0.0021830907836411016
xgb_15,0.5,0.25,0.023427909067796664,0.03615147706301538,2,-0.0019379462670557224,9.666666666666666,-0.0021830907836411016
xgb_00,0.75,0.25,0.02342077558179524,0.03578687198099823,2,-0.0012455348153613992,34.666666666666664,-0.0021830907836411016
xgb_05,0.1,0.1,0.023419293416329257,0.03628720624844011,2,-0.0022200041060997013,13.0,-0.0021830907836411016
xgb_07,1.0,0.1,0.023417423516258352,0.0357168727686656,2,-0.0016682836439585718,177.33333333333334,-0.0021830907836411016
xgb_18,0.05,0.1,0.02341412607966155,0.03476400225888171,2,-0.0022557610696001644,34.666666666666664,-0.0021830907836411016
xgb_26,0.1,0.25,0.023412521551617438,0.03575202061080498,2,-0.002114622892706687,244.33333333333334,-0.0021830907836411016
xgb_22,0.05,0.25,0.023410078231681137,0.03512901141696159,2,-0.002342201633236674,38.333333333333336,-0.0021830907836411016
xgb_22,0.05,0.5,0.023410078231681137,0.03512901141696159,2,-0.002342201633236674,38.333333333333336,-0.0021830907836411016
xgb_00,0.75,0.5,0.02340969424752101,0.03578687198099823,2,-0.0012351277987761014,34.666666666666664,-0.0021830907836411016
xgb_26,0.25,0.1,0.02340531415902571,0.03589079580458255,2,-0.002190251852603495,244.33333333333334,-0.0021830907836411016
xgb_13,0.75,0.1,0.023399220660705707,0.03527573429162528,2,-0.0017733983532031196,31.0,-0.0021830907836411016
xgb_12,0.05,0.25,0.02339812558887608,0.03555783018239729,2,-0.0022807906091992843,6.666666666666667,-0.0021830907836411016
xgb_12,0.05,0.5,0.02339812558887608,0.03555783018239729,2,-0.0022807906091992843,6.666666666666667,-0.0021830907836411016
xgb_27,0.05,0.1,0.02339788363778078,0.035800800745523435,2,-0.002037978314984214,14.333333333333334,-0.0021830907836411016
xgb_03,0.05,0.25,0.02339784165921821,0.0354815112730153,2,-0.002168477688478247,28.666666666666668,-0.0021830907836411016
xgb_26,0.1,0.1,0.023395784056295877,0.03570180812484029,2,-0.002275778483706661,244.33333333333334,-0.0021830907836411016
xgb_05,0.25,0.25,0.023395599997620354,0.03609248624086055,2,-0.001694567361136155,13.0,-0.0021830907836411016
xgb_24,0.1,0.5,0.023393551834225517,0.0364381857287424,2,-0.0020343356004830144,31.0,-0.0021830907836411016
xgb_21,1.0,0.1,0.023393360097183718,0.036319112808602914,2,-0.0016526742865460317,41.333333333333336,-0.0021830907836411016
xgb_25,0.1,0.25,0.023389828722221336,0.03617357527953595,2,-0.002151727277967804,127.33333333333333,-0.0021830907836411016
xgb_16,0.1,0.5,0.0233872027079474,0.035825637628767865,2,-0.002203504993451289,99.0,-0.0021830907836411016
xgb_02,0.25,0.1,0.023385877093428337,0.0355793940863491,2,-0.00199152382188669,195.0,-0.0021830907836411016
xgb_22,0.1,0.1,0.023385235074200355,0.034941103259711975,2,-0.002342201633236674,38.333333333333336,-0.0021830907836411016
xgb_13,0.25,0.1,0.023384208657682908,0.035666478929844876,2,-0.002275940645016159,31.0,-0.0021830907836411016
xgb_22,0.05,0.1,0.023381717414533484,0.035043928965518625,2,-0.002342201633236674,38.333333333333336,-0.0021830907836411016
xgb_12,0.1,0.1,0.023380598045692123,0.03555672383971238,2,-0.002286135038035136,6.666666666666667,-0.0021830907836411016
xgb_12,0.5,0.5,0.02338009336907043,0.03618063199408281,2,-0.001555286378434358,6.666666666666667,-0.0021830907836411016
xgb_23,0.1,0.25,0.02337993171767984,0.035778428080414086,2,-0.0021617345909926704,39.666666666666664,-0.0021830907836411016
xgb_00,0.5,0.5,0.02337933669149905,0.03625773604682518,2,-0.0014577358777533554,34.666666666666664,-0.0021830907836411016
xgb_29,0.1,0.5,0.023378551160695066,0.0356450245056322,2,-0.0021788911302338537,53.333333333333336,-0.0021830907836411016
xgb_31,0.1,0.5,0.023376919157909765,0.036093658030063425,2,-0.0020567972054938697,13.666666666666666,-0.0021830907836411016
xgb_25,0.5,0.5,0.023374949912798537,0.03663047835394536,2,-0.0016900161247420551,127.33333333333333,-0.0021830907836411016
xgb_04,0.5,0.1,0.02337108302420095,0.036370810113730945,2,-0.001719753123301002,211.0,-0.0021830907836411016
xgb_28,0.25,0.1,0.023370074660695062,0.03556890212328337,2,-0.0018839571150242294,30.333333333333332,-0.0021830907836411016
xgb_15,0.1,0.1,0.023367865082447887,0.035549318431300936,2,-0.0022496200292852005,9.666666666666666,-0.0021830907836411016
xgb_15,0.05,0.25,0.023367357644538275,0.035609556907847395,2,-0.0022496200292852005,9.666666666666666,-0.0021830907836411016
xgb_15,0.05,0.5,0.023367357644538275,0.035609556907847395,2,-0.0022496200292852005,9.666666666666666,-0.0021830907836411016
xgb_12,0.1,0.25,0.023365497478011088,0.03536196841578699,2,-0.0022931710671191805,6.666666666666667,-0.0021830907836411016
xgb_12,0.1,0.5,0.023365497478011088,0.03536196841578699,2,-0.0022931710671191805,6.666666666666667,-0.0021830907836411016
xgb_14,0.75,0.1,0.023364709149483496,0.0361618786515056,2,-0.0017650341596518089,64.0,-0.0021830907836411016
xgb_24,0.1,0.25,0.02336255129171602,0.036345184101213915,2,-0.002059435894339838,31.0,-0.0021830907836411016
xgb_29,0.1,0.25,0.023359175821626634,0.035586898488426895,2,-0.0021788911302338537,53.333333333333336,-0.0021830907836411016
xgb_16,0.75,0.25,0.02335900309990711,0.036194602091455946,2,-0.0016828810511986603,99.0,-0.0021830907836411016
xgb_12,0.5,0.25,0.023356842962188307,0.03618063199408281,2,-0.001555286378434358,6.666666666666667,-0.0021830907836411016
xgb_26,0.05,0.1,0.023356097974995715,0.0355672275546605,2,-0.0022704340548708097,244.33333333333334,-0.0021830907836411016
xgb_31,0.25,0.1,0.023354952522754793,0.03599225495152088,2,-0.0018654522579168193,13.666666666666666,-0.0021830907836411016
xgb_10,0.25,0.1,0.023352956221262308,0.03537829469972746,2,-0.0021457845098309717,106.66666666666667,-0.0021830907836411016
xgb_26,0.05,0.25,0.023351908680898186,0.035554659672367914,2,-0.0022704117551611233,244.33333333333334,-0.0021830907836411016
xgb_26,0.05,0.5,0.023351908680898186,0.035554659672367914,2,-0.0022704117551611233,244.33333333333334,-0.0021830907836411016
xgb_05,0.25,0.5,0.023350594824064912,0.0359574707201942,2,-0.001694567361136155,13.0,-0.0021830907836411016
xgb_15,0.25,0.1,0.023348889790156493,0.035667262993621954,2,-0.0020481670710395163,9.666666666666666,-0.0021830907836411016
xgb_30,0.75,0.25,0.023347637383035733,0.0360197560326382,2,-0.0011500943998944435,10.666666666666666,-0.0021830907836411016
xgb_31,0.1,0.25,0.02334591861540027,0.03600065640253494,2,-0.002081897499350693,13.666666666666666,-0.0021830907836411016
xgb_03,0.75,0.1,0.023345105859764643,0.03582615853344415,2,-0.0016150480202775375,28.666666666666668,-0.0021830907836411016
xgb_16,0.1,0.25,0.023344576961996846,0.0356977603909162,2,-0.002203504993451289,99.0,-0.0021830907836411016
xgb_15,0.05,0.1,0.023342552847517007,0.0355351425167836,2,-0.0022496200292852005,9.666666666666666,-0.0021830907836411016
xgb_03,0.05,0.1,0.02334194387318264,0.035324125068072885,2,-0.002168477688478247,28.666666666666668,-0.0021830907836411016
xgb_00,0.5,0.25,0.02333909037315339,0.03625773604682518,2,-0.0014577358777533554,34.666666666666664,-0.0021830907836411016
xgb_29,0.05,0.25,0.023338938431429812,0.03553649347100074,2,-0.002296361324046814,53.333333333333336,-0.0021830907836411016
xgb_29,0.05,0.5,0.023338938431429812,0.03553649347100074,2,-0.002296361324046814,53.333333333333336,-0.0021830907836411016
xgb_02,0.05,0.25,0.02333128482710527,0.035410463710797785,2,-0.002185851920996567,195.0,-0.0021830907836411016
xgb_02,0.05,0.5,0.02333128482710527,0.035410463710797785,2,-0.002185851920996567,195.0,-0.0021830907836411016
xgb_30,0.75,0.5,0.023331190807923823,0.035970416307302466,2,-0.0011016070285776967,10.666666666666666,-0.0021830907836411016
xgb_01,0.1,0.1,0.023329577308941068,0.035362716180462835,2,-0.0021799928808439494,26.666666666666668,-0.0021830907836411016
xgb_14,0.1,0.25,0.023324144076437844,0.03494970278521228,2,-0.0022500509691829058,64.0,-0.0021830907836411016
xgb_14,0.1,0.5,0.023324144076437844,0.03494970278521228,2,-0.0022500509691829058,64.0,-0.0021830907836411016
xgb_14,0.05,0.25,0.023319509710761365,0.034935799688182854,2,-0.0023675211629958664,64.0,-0.0021830907836411016
xgb_14,0.05,0.5,0.023319509710761365,0.034935799688182854,2,-0.0023675211629958664,64.0,-0.0021830907836411016
xgb_05,0.05,0.1,0.02331857806247291,0.03600567449319967,2,-0.0022129680770156565,13.0,-0.0021830907836411016
xgb_31,0.75,0.5,0.02331499818650196,0.035907929995574614,2,-0.0014249160940544025,13.666666666666666,-0.0021830907836411016
xgb_16,0.5,0.5,0.02331464216929487,0.03565949177863176,2,-0.001768013292073026,99.0,-0.0021830907836411016
xgb_01,0.05,0.1,0.023312329327566866,0.03536250800216171,2,-0.0021799928808439494,26.666666666666668,-0.0021830907836411016
xgb_14,0.05,0.1,0.02330950303854007,0.03490577967151896,2,-0.002349997664845382,64.0,-0.0021830907836411016
xgb_02,0.1,0.1,0.023308699692477407,0.03534270830691418,2,-0.002191747942740496,195.0,-0.0021830907836411016
xgb_06,1.0,0.5,0.023303757628693026,0.03607906038184923,2,-0.0012523490198607541,36.333333333333336,-0.0021830907836411016
xgb_21,0.5,0.1,0.02329797821626825,0.035599072898588546,2,-0.0018281754585052446,41.333333333333336,-0.0021830907836411016
xgb_02,0.05,0.1,0.023295968040179454,0.035304513350020314,2,-0.002191747942740496,195.0,-0.0021830907836411016
xgb_14,0.1,0.1,0.02329460579105309,0.034861087929058024,2,-0.002349997664845382,64.0,-0.0021830907836411016
xgb_09,0.25,0.5,0.023293375985748415,0.03594095069425164,2,-0.001762393196824711,14.666666666666666,-0.0021830907836411016
xgb_29,0.25,0.1,0.02329253662287636,0.0354850220403026,2,-0.0020936559869288774,53.333333333333336,-0.0021830907836411016
xgb_29,0.1,0.1,0.023291164583221956,0.03538286477321287,2,-0.002302257345790742,53.333333333333336,-0.0021830907836411016
xgb_21,0.75,0.1,0.023290093412105268,0.03613346500264373,2,-0.0017122213855287496,41.333333333333336,-0.0021830907836411016
xgb_00,0.1,0.1,0.023279086252547824,0.03601081655333619,2,-0.002316206745282668,34.666666666666664,-0.0021830907836411016
xgb_17,1.0,0.1,0.02327197937431986,0.035168625062172075,2,-0.001588547731188465,19.333333333333332,-0.0021830907836411016
xgb_31,0.05,0.1,0.02326052013791308,0.0354810331312329,2,-0.002176135194444726,13.666666666666666,-0.0021830907836411016
xgb_00,0.05,0.25,0.02325937989823106,0.03589478229402848,2,-0.0023108623164468166,34.666666666666664,-0.0021830907836411016
xgb_00,0.05,0.5,0.02325937989823106,0.03589478229402848,2,-0.0023108623164468166,34.666666666666664,-0.0021830907836411016
xgb_11,0.1,0.5,0.02325816549457463,0.03602958862672483,2,-0.002151801016707374,19.666666666666668,-0.0021830907836411016
xgb_31,0.05,0.25,0.02325368027220497,0.03546051353410857,2,-0.002193636392885524,13.666666666666666,-0.0021830907836411016
xgb_31,0.05,0.5,0.02325368027220497,0.03546051353410857,2,-0.002193636392885524,13.666666666666666,-0.0021830907836411016
xgb_16,0.05,0.5,0.023249784804159377,0.03541338391740379,2,-0.0023683181311373734,99.0,-0.0021830907836411016
xgb_27,0.5,0.5,0.023248150031960634,0.03613682040700237,2,-0.00194973687146076,14.333333333333334,-0.0021830907836411016
xgb_25,0.5,0.25,0.023246289538662816,0.03624449723153819,2,-0.0017166383163073186,127.33333333333333,-0.0021830907836411016
xgb_09,0.25,0.25,0.02324551549906709,0.03579736923420767,2,-0.001762393196824711,14.666666666666666,-0.0021830907836411016
xgb_31,0.75,0.25,0.02324545091679316,0.035907929995574614,2,-0.0014249160940544025,13.666666666666666,-0.0021830907836411016
xgb_31,0.1,0.1,0.023242607842608214,0.0356545053228404,2,-0.002176522065887003,13.666666666666666,-0.0021830907836411016
xgb_14,0.25,0.1,0.023242457466421604,0.03464762546140743,2,-0.0022189628669613114,64.0,-0.0021830907836411016
xgb_26,0.5,0.1,0.023242303498095713,0.03615462531163833,2,-0.0018449582228301901,244.33333333333334,-0.0021830907836411016
xgb_12,0.75,0.1,0.023241885504263024,0.037137875729119946,2,-0.0020225107291556633,6.666666666666667,-0.0021830907836411016
xgb_08,0.5,0.1,0.023241419353993053,0.03608695268000212,2,-0.001707732143816412,207.33333333333334,-0.0021830907836411016
