Date,portfolio,ema20,ema50,rsi,macd,macd_signal,macd_hist
2017-03-13,1.3051863366181184,1.2938292798883768,1.2595291312273218,61.74008110590381,0.008861110846129838,0.01255944217566846,-0.0036983313295386212
2017-03-14,1.3092280440900428,1.295295828859964,1.2614781082023305,63.688700195219766,0.009148621704235582,0.011877278081381885,-0.002728656377146303
2017-03-15,1.315796332759878,1.297248257802813,1.2636082346555677,66.66046530446604,0.00979358774958472,0.011460540015022454,-0.0016669522654377336
2017-03-16,1.319364315781577,1.2993545490388858,1.2657947476409015,68.18373603237296,0.01047192061591029,0.011262816135200021,-0.0007908955192897308
2017-03-17,1.3223692548586785,1.301546425783628,1.268013355767089,69.4497259537951,0.011123750102903562,0.011235002928740731,-0.00011125282583716867
2017-03-20,1.3288483681474101,1.3041466107706547,1.2703990425271017,72.03365924710992,0.0120245286801004,0.011392908079012666,0.0006316206010877328
2017-03-21,1.30287211380197,1.3040252301069706,1.2716724963025867,52.764796198001335,0.010521055381913502,0.011218537539592835,-0.0006974821576793324
2017-03-22,1.3143881742444623,1.3050121771676841,1.2733476209277583,58.11413595699983,0.010141882486929932,0.011003206529060255,-0.0008613240421303237
2017-03-23,1.3088615714605976,1.3053787861479615,1.2747403248702227,54.90082846637936,0.0092883640994188,0.010660238043131966,-0.0013718739437131658
2017-03-24,1.3141257898908134,1.3062118341234712,1.276284852910246,57.321521724384496,0.008933740461478212,0.010314938526801216,-0.001381198065323004
2017-03-27,1.3218101745543624,1.3076973903549847,1.278070159641388,60.64244742700161,0.00916709176717534,0.010085369174876041,-0.0009182774077007017
2017-03-28,1.3335701854023165,1.3101614660737781,1.2802466312398557,65.11606641949916,0.010183569105468138,0.01010500916099446,7.855994447367697e-05
2017-03-29,1.34086397688492,1.3130855147224583,1.2826237820494661,67.57760320436456,0.011445743330885438,0.010373155994972658,0.00107258733591278
2017-03-30,1.3450901648856557,1.3161335766427629,1.2850734441214737,68.94499399143162,0.012641322255918963,0.01082678924716192,0.0018145330087570438
2017-03-31,1.3446630417720544,1.3188506685598385,1.287410291088163,68.62996519346885,0.013399896239337128,0.011341410645596961,0.002058485593740167
2017-04-03,1.3538476584525974,1.3221837152162919,1.2900156780436312,71.63170720871743,0.01457419118958736,0.01198796675439504,0.0025862244351923195
2017-04-04,1.3484628603156952,1.3246864909400444,1.2923077244072414,67.55057655502779,0.014898578650348826,0.012570089133585798,0.0023284895167630278
2017-04-05,1.339377738623635,1.3260856573861006,1.2941536073176882,61.213771592923294,0.014258204945876596,0.012907712296043958,0.0013504926498326374
2017-04-06,1.3419463235588998,1.3275961970216055,1.2960278314840104,62.29082243917334,0.01379890235235548,0.013085950307306263,0.0007129520450492172
2017-04-07,1.3416910147347865,1.328938560613337,1.2978185445526682,62.106214534732274,0.01326143092870069,0.01312104643158515,0.00014038449711554005
2017-04-10,1.3452017091812507,1.3304874319055193,1.2996767078714362,63.69934934509569,0.012969263063404401,0.013090689757949001,-0.00012142669454459978
2017-04-11,1.340209829457514,1.3314133745295187,1.3012662420512824,59.846524769933026,0.01219434611903214,0.01291142103016563,-0.0007170749111334897
2017-04-12,1.326627433492313,1.3309575706212136,1.3022607985783816,50.83666116799738,0.010364754577139923,0.012402087739560488,-0.0020373331624205654
2017-04-13,1.3234496371595628,1.3302425293391515,1.3030917334247025,48.97876488947482,0.00855969762658182,0.011633609716964756,-0.003073912090382937
2017-04-17,1.3424844694510294,1.3314084283974257,1.3046365466022056,58.71234016741339,0.008566380966329001,0.011020163966837606,-0.0024537830005086046
2017-04-18,1.3372159753374602,1.3319615281060004,1.30591417125849,55.55331193295151,0.008053715893352464,0.010426874352140578,-0.0023731584587881136
2017-04-19,1.3367593325212654,1.3324184618598351,1.3071237854256579,55.27570314724648,0.007523847638379877,0.009846269009388437,-0.0023224213710085605
2017-04-20,1.3468937031452444,1.3337970562679693,1.3086833900421122,60.047402841978034,0.007831406660603113,0.009443296539631375,-0.0016118898790282617
2017-04-21,1.3514653005314532,1.335479746197825,1.3103611120220864,62.01612628142063,0.008347810738331907,0.009224199379371481,-0.0008763886410395744
2017-04-24,1.3683578007278625,1.3386109894864,1.3126354919713323,68.2432367159146,0.0100048189546329,0.009380323294423766,0.0006244956602091331
2017-04-25,1.3868828897620937,1.3432083133221804,1.3155471546297937,73.3944607143606,0.012666814614526345,0.010037621558444282,0.0026291930560820628
2017-04-26,1.3842491505838903,1.3471169644899623,1.3182413505495623,71.61585162306349,0.01439797373424967,0.01090969199360536,0.003488281740644309
2017-04-27,1.3936117886797412,1.351545042984227,1.3211970540056477,74.02560613209428,0.016337092622200622,0.011995172119324413,0.0043419205028762085
2017-04-28,1.4009628382555785,1.3562514996767367,1.3243251239762333,75.76529083217748,0.01825657613166265,0.013247452921792061,0.005009123209870589
2017-05-01,1.4231447342084211,1.3626222839178497,1.3282004028088683,80.09715048164809,0.021321888801904887,0.014862340097814626,0.006459548704090261
2017-05-02,1.4228722365838655,1.3683603746479465,1.3319130237412213,79.90818756418005,0.023458764857806402,0.016581625049812983,0.0068771398079934196
2017-05-03,1.4193084578449384,1.37321257304766,1.3353402956668574,77.33845626801238,0.024581329106386995,0.018181565861127787,0.006399763245259208
2017-05-04,1.4127626669368785,1.376979248656157,1.3383764670892113,72.71310016721951,0.0246585305494309,0.019476958798788413,0.0051815717506424885
2017-05-05,1.419537683506016,1.381032432927572,1.3415592598898705,74.41843514165961,0.02497846427756545,0.02057725989454382,0.004401204383021627
2017-05-08,1.4240264111760759,1.3851270975226675,1.344793265822663,75.5104628520148,0.0253025448840849,0.02152231689245204,0.0037802279916328597
