model,alpha_strength,total_return,cagr,benchmark_cagr,annual_return,annual_volatility,sharpe,sortino,certainty_equivalent,max_drawdown,daily_es95,average_one_way_turnover,annual_turnover,total_transaction_cost,optimizer_success_rate,maximum_weight,maximum_change,minimum_active_trade,n_days,period,scope,strategy,transaction_cost_bps,rebalance_sessions,turnover_penalty_multiplier
xgb_rank_d2,0.0025,0.6790882845267885,0.1885693053853026,0.14007748650178153,0.2036677489636298,0.24116669374048566,0.8445102671714375,0.7727706562103175,0.029183626454478168,-0.236907066268235,-0.035726338829616476,0.0038354624110722153,0.9665365275901983,0.007249023956926486,1.0,0.20000000000000265,0.050000000000000044,0.010567370756044654,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d2,0.005,0.5713813246319266,0.16259164027430484,0.14007748650178153,0.18397518852955566,0.2503976581328129,0.7347320653932544,0.6806534050640359,-0.0041217730656354645,-0.24274756687749333,-0.03737522766940656,0.007644129431606578,1.9263206167648577,0.014447404625736435,1.0,0.20000000000000537,0.050000000000000044,0.010194721181602029,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d2,0.01,0.5839689481065482,0.16568771937673854,0.14007748650178153,0.19271475324336568,0.2729615950461105,0.7060141673439848,0.6890793262896553,-0.03080934386698475,-0.24838296296952989,-0.041210815581270765,0.015607017485899127,3.93296840644658,0.029497263048349355,1.0,0.20000000000000726,0.050000000000000384,0.010180138873581115,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d2,0.02,0.7297567861774539,0.20040652573214235,0.14007748650178153,0.234915425173525,0.3169775232211388,0.7411106717798305,0.7889982234049285,-0.06650882550869777,-0.28734861473359774,-0.048753070860940946,0.02292229190025937,5.7764175588653615,0.04332313169149021,1.0,0.20000000000000145,0.05000000000000114,0.010188961994514977,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d2,0.03,0.8229564926634101,0.22158990345831286,0.14007748650178153,0.2594959412126805,0.3396933300816971,0.7639123828256241,0.8550105472965357,-0.08667873429329798,-0.3251614018114155,-0.05263469571834953,0.023937649474562093,6.032287667589647,0.045242157506922356,1.0,0.2000000000000479,0.050000000000031186,0.010194597881106715,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d2,0.05,1.0184869341042755,0.26379116276039904,0.14007748650178153,0.30152220386710504,0.361527925666314,0.8340218900417847,0.9350742606172996,-0.0905851192426585,-0.3578184161223976,-0.055517215114032646,0.023842879492124918,6.008405632015479,0.04506304224011608,1.0,0.20000000000000617,0.05000000000000426,0.006512449795385714,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.0,0.7266865626199654,0.19969588650509884,0.14007748650178153,0.21284505767553294,0.24028160644137933,0.8858150269086869,0.8037796540539115,0.039639306493383236,-0.23957436120078912,-0.035681136478659614,0.002773262453288922,0.6988621382288084,0.005241466036716063,1.0,0.20000000000000018,0.050000000000000044,1.5198285232058608e-05,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.0025,0.661157065952326,0.18432318842769146,0.14007748650178153,0.20097849495319137,0.24369995574339076,0.8246964770269228,0.7429250927501636,0.022809489665199523,-0.24813469546773126,-0.035844042449265145,0.004061613350008342,1.0235265642021023,0.007676449231515768,1.0,0.20000000000000623,0.05000000000000004,0.01013738796546753,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.005,0.538791019675992,0.1544980783421348,0.14007748650178153,0.17998134315403017,0.2587706513577777,0.6955245589469379,0.6145647904470312,-0.02090540685835543,-0.27140806401622564,-0.03807982055422038,0.0088354034370437,2.2265216661350125,0.016698912496012595,1.0,0.20000000000000184,0.050000000000000384,0.010044565475609073,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.01,0.46413741281261234,0.13551779897134142,0.14007748650178153,0.17718546326285253,0.3002820369181898,0.590063478592713,0.5213713553493886,-0.0933224418243587,-0.32268762405924456,-0.04405880054081285,0.018911559913045158,4.76571309808738,0.03574284823565535,1.0,0.2000000000000001,0.05000000000000078,0.010093074968787863,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.02,0.7014307719991288,0.1938179220252827,0.14007748650178153,0.234729613259324,0.32782730791126685,0.716016047457701,0.7007795883036998,-0.08768261817772172,-0.2943326340097767,-0.04985823864564673,0.025356139052984183,6.389747041352014,0.04792310281014011,1.0,0.2000000000000014,0.05000000000000068,0.010263241962242584,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.03,0.8127994574939801,0.2193168838758388,0.14007748650178153,0.26051351434103237,0.34446926110841913,0.7562750693712484,0.7803879559046007,-0.09546370120470832,-0.3159073816065878,-0.053259395978060904,0.027831142039896187,7.013447794053839,0.05260085845540379,1.0,0.20000000000000534,0.05000000000000532,1.7658508072493625e-05,756,validation_screen,all,ml,25.0,5,1.0
xgb_rank_d3,0.05,0.8667753582569788,0.23130039794203627,0.14007748650178153,0.2775307413952995,0.36473280722689827,0.7609152121669416,0.8094488290538955,-0.12155932060754177,-0.34117611666757974,-0.05626396712161698,0.029303866362913624,7.384574323454234,0.05538430742590675,1.0,0.2000000000000047,0.050000000000004236,0.010061668575969768,756,validation_screen,all,ml,25.0,5,1.0
