total_return,cagr,benchmark_cagr,annual_return,annual_volatility,sharpe,sortino,certainty_equivalent,max_drawdown,daily_es95,average_one_way_turnover,annual_turnover,total_transaction_cost,optimizer_success_rate,maximum_weight,maximum_change,minimum_active_trade,n_days,period,year,strategy
0.30588811900885293,0.30588811900885293,0.2872878080332173,0.2758781819611858,0.13327877894072648,2.0699332943609727,3.0099825531434283,0.2225884832133927,-0.08311624935848039,-0.0186080575687331,0.0030264094044809295,0.7626551699291942,0.0019066379248229854,1.0,0.20000000000000023,0.05000000000000002,0.010140810035363872,252,locked_test,2021,risk_only
-0.14498151608354026,-0.1455149090773531,-0.18240720154722911,-0.1340873446082628,0.21517259679728945,-0.6231618087250407,-0.9312826054364838,-0.2729850838457295,-0.24044160384880686,-0.031005865023957517,0.004615607519219601,1.1631330948433396,0.0028962937183102996,1.0,0.20000000000000023,0.05000000000000003,0.01063785800523799,251,locked_test,2022,risk_only
0.20302316365872386,0.22556526212971062,0.22434453391409326,0.21161246830133396,0.1281473619199193,1.6513213001885512,3.193614065477626,0.16234722920022962,-0.0894916971023274,-0.013727290277019731,0.0018685067298488988,0.47086369592192245,0.0010697201028384946,1.0,0.20000000000000012,0.05000000000000002,0.013590865822381358,229,locked_test,2023,risk_only
0.3550126587666249,0.3550126587666249,0.2872878080332173,0.3132261685295431,0.13611622711371565,2.3011669892074247,3.3945854222695284,0.25764328667852526,-0.0862547501122235,-0.018713431379927037,0.0039776530962400605,1.0023685802524953,0.0025059214506312384,1.0,0.2000000000000008,0.05,0.012486236186004616,252,locked_test,2021,xgb_medium_scaled
-0.14764044810613164,-0.14818275255935176,-0.18240720154722911,-0.13714182537899688,0.21549744857620937,-0.6363965155276421,-0.9479125604204827,-0.2764592764075649,-0.2433874104836662,-0.031097776688304716,0.0051102001862359915,1.28777044693147,0.003206650616863084,1.0,0.2000000000000008,0.05000000000000002,0.011211516019882017,251,locked_test,2022,xgb_medium_scaled
0.2058597767601682,0.2287456420398688,0.22434453391409326,0.2140331413842264,0.12678448599060832,1.6881650756550854,3.2534369249255923,0.16581022372051812,-0.08705126585733636,-0.013637654642149215,0.0020655474139729757,0.5205179483211899,0.0011825258944995287,1.0,0.20000000000000467,0.05000000000000002,0.013221066442569908,229,locked_test,2023,xgb_medium_scaled
